seed,Beh_Mic,Beh_Mac,His_Mic,His_Mac,Lat_Mic,Lat_Mac,Site_Mic,Site_Mac,Subs_Mic,Subs_Mac,model
145,0.9781255816995436,0.9144991274007428,0.7915993781789094,0.3776046033498965,0.9190626399223224,0.5518029298944566,0.9293810465309326,0.7019649834881685,0.6902264414829125,0.3539209083871463,276models
146,0.977164676939795,0.9022813749543449,0.7891644153322165,0.37895190895385056,0.9177395092845536,0.5550290753010482,0.9281535032776412,0.7032595358780044,0.6871927997544913,0.3497453394549597,276models
147,0.9768678529564172,0.9034394863925508,0.7875796771158771,0.33296652253947706,0.9185243320202644,0.5401494983822419,0.9277912773996206,0.6983634192128683,0.6862318949947427,0.33324130823815884,276models
148,0.9779444687605334,0.8923254321595907,0.787111802023434,0.33361155284876876,0.9187859395988348,0.5466099105876941,0.9280428231482459,0.6998490702219188,0.6868859139411685,0.3313086598852594,276models
149,0.9779193141856708,0.8805942012652104,0.7870212455539289,0.3338410940625283,0.9186350121496596,0.5478147343741927,0.928304430726816,0.7023415913908599,0.6874695000779791,0.33822562793782374,276models
150,0.9773709444536678,0.8817662719855845,0.7897580632989721,0.3693127855374902,0.9182929099315292,0.5481457986024956,0.928062946808136,0.6925014021784297,0.6882040136639651,0.3438884844763843,276models
151,0.9773457898788052,0.9155478376198584,0.7902360002213603,0.3772027102563512,0.9182426007818042,0.5538891919655401,0.9290037279079948,0.7001361714660341,0.6864079770187804,0.3524683672215027,276models
152,0.9781306126145162,0.9065161685482576,0.7892901882065291,0.3725464483775424,0.9186601667245222,0.5503104062356753,0.9284553581759912,0.7031667112086701,0.6868859139411685,0.34763004263844705,276models
153,0.9778840977808634,0.9087613522837862,0.7856176202765998,0.3251534241204464,0.9191079181570752,0.5403306311302388,0.9286314402000292,0.7001122436201429,0.6866243063625982,0.33185044873562697,276models
154,0.9780350252300386,0.9147255656335258,0.787111802023434,0.33152676466968817,0.9188614033234224,0.5449384734740315,0.9292150263368398,0.7005218704528381,0.688908341760116,0.3348296098545566,276models
155,0.977471562753118,0.9032137933840172,0.7867495761454135,0.33350816357091556,0.9186450739796048,0.5398145227851283,0.9279572975937134,0.6952541948284704,0.6850445990612313,0.3296768476818937,276models
156,0.9778388195461108,0.906092265862208,0.7886814474948559,0.3693656906414834,0.9185696102550172,0.5417688685124952,0.9279120193589608,0.70702243873818,0.6867903265566908,0.34951602792325986,276models
157,0.9765106579933692,0.9018217830418056,0.7858741969401976,0.3426506223339804,0.9181067660775464,0.5371750270062204,0.928510698240689,0.7016584493786424,0.687258201649134,0.33579470338443457,276models
158,0.9777482630766058,0.9073228192104276,0.7893153427813917,0.3788660716490584,0.9190223926025426,0.5460483454369708,0.9272932168173426,0.6973260895386432,0.6875550256325118,0.3479989517906066,276models
159,0.9777432321616332,0.8859718113071721,0.7869407509143688,0.3354729685164239,0.9189016506432024,0.5377103868869489,0.9287119348395892,0.6978632126512965,0.6878719732757796,0.3318416898321281,276models
160,0.9779847160803136,0.9131573292585724,0.7891392607573541,0.37614293348961736,0.9188312178335872,0.5470510878918893,0.9288075222240668,0.6998750079063929,0.6879625297452848,0.34802949351330664,276models
161,0.977531933732788,0.9105079532849872,0.7883896544264506,0.3468674803493901,0.9171056139980178,0.5313809694495248,0.9285056673257164,0.7010216369182259,0.6847729296527161,0.3322114740729801,276models
162,0.977652675692128,0.9086429541728758,0.7877607900548873,0.335244568975539,0.9189519597929277,0.5396745398283743,0.9279774212536034,0.6954173588281417,0.6877512313164396,0.3282071813417678,276models
163,0.977471562753118,0.9120029915907496,0.7897077541492471,0.3901533132966795,0.9187104758742471,0.548681202970394,0.9282742452369812,0.7073550695809547,0.6876455821020169,0.3537207731496643,276models
164,0.9782966328086088,0.914116549525102,0.7905881642694357,0.37157160047832183,0.9189318361330376,0.5454745486928383,0.9291043462074448,0.7027084945243324,0.6880782407896524,0.34618894965070557,276models
165,0.9778639741209734,0.9135694050857892,0.7877758827998048,0.3785733896252757,0.9185746411699895,0.5370350301342618,0.9286867802647268,0.7022140088619852,0.6882140754939101,0.34734382206844844,276models
166,0.9770489658954274,0.9113031498292494,0.7856226511915723,0.33383347545815995,0.9196009478243808,0.5503055833446362,0.9284603890909641,0.6978904192871913,0.6880178698099824,0.32594356828843335,276models
167,0.9771848005996852,0.8819474194900001,0.7869055345095612,0.33863171898723426,0.9180111786930688,0.5436823649190529,0.927403896946738,0.7002736502309342,0.6872531707341614,0.33953426279252424,276models
168,0.9780450870599836,0.9079753014118912,0.7869960909790663,0.33676414783785374,0.9178350966690312,0.5217520208279993,0.9286867802647268,0.7000940909579969,0.6878669423608071,0.3290766026565919,276models
169,0.9778589432060008,0.9002301766475002,0.7889380241584537,0.372657223666029,0.9201493175563841,0.5535291238819202,0.9272831549873976,0.6981357097134174,0.6883146937933602,0.347628813460375,276models
170,0.977848881376056,0.9075460117980608,0.7870262764689014,0.3392512949508552,0.9190525780923776,0.545912323914532,0.9279321430188509,0.6921520824446162,0.686911068516031,0.33746485560933964,276models
171,0.9781356435294888,0.9112128969664284,0.7907541844635284,0.3785775888529461,0.9183834664010344,0.5465005372165367,0.9285962237952216,0.704575435093129,0.6872934180539415,0.3477980885895263,276models
172,0.9775822428825129,0.9107250071361082,0.7865332468015958,0.3395541018563197,0.918448868295677,0.5323346909368827,0.9279472357637684,0.7021409733286647,0.6879725915752298,0.3344976565585477,276models
173,0.9755145368288132,0.9066152805985274,0.7882538197221929,0.3340415768953746,0.9188211560036424,0.5465718642808348,0.9275246389060778,0.6906839494878991,0.6869915631555911,0.3252625457537329,276models
174,0.9766817091024343,0.9080316306090974,0.7882236342323579,0.3363073104226045,0.91901736168757,0.5408513780984071,0.9278264938044282,0.7022554006078071,0.6875097473977593,0.33425623727963955,276models
175,0.9776224902022932,0.911748428172342,0.7902812784561128,0.3692858460950721,0.9185042083603744,0.5372951604206341,0.9284654200059363,0.7100361401335198,0.688581332286903,0.35384574075802044,276models
176,0.9775721810525679,0.9144248988940274,0.7882387269772754,0.3714895736959199,0.9183583118261718,0.5447479443444776,0.928948387843297,0.7019436681210889,0.6878266950410271,0.345641828980287,276models
177,0.9780953962097086,0.914411134519975,0.7906183497592707,0.3823720145409707,0.9191280418169652,0.5544294940232402,0.9282943688968712,0.7018228690161324,0.6881285499393774,0.3534837801094668,276models
178,0.9782765091487188,0.900591257760354,0.7843749842783907,0.33295674758646043,0.9186098575747972,0.540197808939119,0.9280881013829986,0.6948611985802582,0.6866444300224882,0.32450288234949665,276models
179,0.9777281394167158,0.9097509033717632,0.7878110992046123,0.3375854881979227,0.9181922916320792,0.5355397232359252,0.9274189896916551,0.7002486291260375,0.6871626142646563,0.3362489056189517,276models
180,0.9781004271246811,0.9174369081001164,0.7888776531787837,0.37031928199360103,0.9186400430646322,0.5378081078026502,0.9287169657545618,0.6982968059471368,0.688531023137178,0.3456122258590894,276models
181,0.9777231085017432,0.9141721415909568,0.7872828531324992,0.3334559216848444,0.9187758777688898,0.5469392135558283,0.928339647131624,0.6990047355248737,0.6881939518340201,0.33808769814286743,276models
182,0.9780551488899286,0.9108329157106856,0.7897580632989721,0.3780757335101923,0.9182929099315292,0.5547828226792614,0.9290791916325823,0.7064875505116727,0.6889737436547585,0.35147230650472605,276models
183,0.977501748242953,0.909434759294182,0.7890336115429313,0.3673025718409126,0.9188261869186148,0.5479348372110846,0.9285459146454966,0.7057680133035019,0.6877512313164396,0.3496070611220336,276models
184,0.9775772119675404,0.9036495930619546,0.7906183497592707,0.378528174511804,0.9193393402458104,0.5541189437470214,0.928062946808136,0.6995133495044746,0.6875902420373193,0.35509750923449884,276models
185,0.9786940750914368,0.9167529070935492,0.7907038753138034,0.3838980629157507,0.9182426007818042,0.5438058335003118,0.9287169657545618,0.6996227328832875,0.6881939518340201,0.3485396364509155,276models
186,0.9779344069305884,0.9173362015810774,0.7877960064596948,0.3715697074913773,0.9179155913085912,0.5364643885843733,0.928857831373792,0.7004705931092661,0.6880933335345699,0.3427944665999633,276models
187,0.9777382012466608,0.9077568677549483,0.789239879056804,0.3775653014838896,0.918599795744852,0.5482104671919162,0.9285358528155516,0.7041112349960548,0.6884052502628653,0.35205944761741476,276models
188,0.9778287577161658,0.9160463163637778,0.7894411156557043,0.3732485721301891,0.9181168279074916,0.5479711329695974,0.9283648017064864,0.7042089011944872,0.6886970433312707,0.35415844259130863,276models
189,0.9769634403408948,0.9008384290544718,0.7858389805353899,0.3329017879317171,0.9184740228705396,0.5424977175287323,0.9282742452369812,0.6936638786241062,0.6876506130169894,0.3222490832317301,276models
190,0.9776375829472106,0.9079576607994428,0.7899844544727349,0.37984466688594454,0.9183331572513092,0.5543222963967278,0.928304430726816,0.7063519337776282,0.6880027770650649,0.3546294167920048,276models
191,0.9778287577161658,0.9120916871753516,0.789260002716694,0.3775292145937039,0.919334309330838,0.5510538880442603,0.9284956054957716,0.7046601518009599,0.6881134571944599,0.3545966984921459,276models
192,0.977521871902843,0.9100042035946031,0.7870363382988464,0.3395602990479629,0.9190777326672402,0.5493580853867693,0.928777336734232,0.7016461969235577,0.6872179543293538,0.33533579374604744,276models
193,0.9782815400636914,0.91653943019372,0.7893606210161442,0.37544329005029403,0.9191381036469104,0.5480053405011815,0.928500636410744,0.7078650643111579,0.6891297020189062,0.3498399152009056,276models
194,0.9787896624759146,0.9088440234882924,0.7882940670419729,0.36952577818072746,0.9178350966690312,0.5487800283263706,0.928304430726816,0.7059810368597281,0.6866796464272957,0.3486925570039637,276models
195,0.9780450870599836,0.9123069843215236,0.7907692772084459,0.37748947083297096,0.9188312178335872,0.5420648343387792,0.9296275613645854,0.7077097024175494,0.6873839745234466,0.3544886892923759,276models
196,0.9777784485664408,0.9054225201580202,0.789597074019852,0.37987889237962297,0.9187607850239724,0.5404595644585022,0.928948387843297,0.7021254885578885,0.6874393145881441,0.3486514521821817,276models
197,0.9780400561450112,0.9153569217904378,0.7892247863118865,0.3669485600854702,0.9184538992106496,0.5463382949844034,0.928777336734232,0.7031359443195899,0.6863425751241379,0.3452034652673216,276models
198,0.9777784485664408,0.8996357727179503,0.7882689124671104,0.32966461649683226,0.9180262714379864,0.5490144034210742,0.9278617102092358,0.6956642163532101,0.6869815013256461,0.32582063111112414,276models
199,0.9780953962097086,0.9034367695238364,0.7891342298423815,0.3732644162990111,0.918021240523014,0.5548295678334499,0.9284251726861564,0.7055773857089069,0.6876807985068244,0.3490980239519121,276models
200,0.9771848005996852,0.874587805597039,0.7860050007294827,0.32660624216863643,0.9183884973160068,0.5432114939084626,0.9285257909856064,0.7033185305615884,0.6876254584421269,0.3354393012253365,276models
201,0.9780400561450112,0.909718291424742,0.7897077541492471,0.3768357385080897,0.9186450739796048,0.5545647245582744,0.9282993998118436,0.7043950873866801,0.6887725070558582,0.3546216055965849,276models
202,0.9776174592873206,0.918251418003266,0.7887770348793334,0.3747194768750656,0.9180514260128491,0.5413598331794505,0.9287572130743418,0.7057504362265781,0.6866595227674057,0.3497223756650593,276models
203,0.9779998088252312,0.9019629573097,0.7880928304430727,0.3350195171120667,0.9203555850702568,0.5524073051574767,0.9284251726861564,0.7021757471106089,0.6877763858913021,0.3319669510490583,276models
204,0.9774061608584752,0.9118447065972094,0.7891644153322165,0.3785199134680302,0.918448868295677,0.5521583371513896,0.9284956054957716,0.7062558489382174,0.6875248401426768,0.3558950677289611,276models
205,0.9772652952392452,0.899882397419288,0.7873080077073618,0.3426513829209224,0.9192437528613328,0.5425510712056288,0.9281736269375312,0.704289239764034,0.6857992363071072,0.3319405752552988,276models
206,0.9783519728733064,0.9172130301907009,0.7887066020697184,0.3756476864611981,0.9187054449592748,0.549670891517509,0.9287119348395892,0.7009748846974452,0.6879574988303123,0.3460906236093178,276models
207,0.9779645924204236,0.912451215559514,0.7905931951844082,0.3706907641287304,0.9183734045710892,0.5555632076494988,0.9285056673257164,0.7021364039454929,0.6884052502628653,0.3543184662012254,276models
208,0.9784173747679492,0.9103010580984746,0.7923187990199778,0.3820596445664507,0.9187708468539172,0.5545690479943653,0.9277711537397306,0.7061637907072191,0.6877009221667144,0.3540631795079314,276models
209,0.9780752725498186,0.9123505785181544,0.7891191370974641,0.3726565579737937,0.9188161250886698,0.5385168016583631,0.9286616256898642,0.6994604720902995,0.6892101966584663,0.34847882975866346,276models
210,0.9782815400636914,0.9091846215184676,0.7921628406558301,0.3790268446187573,0.9184740228705396,0.5400812188092452,0.9291345316972798,0.7084738737511506,0.6885964250318205,0.3510849888236716,276models
211,0.9780652107198736,0.9088860203317136,0.7904573604801505,0.3773120281020792,0.9191431345618828,0.5495220783450621,0.928500636410744,0.7060055562249321,0.6868557284513335,0.3451451318390821,276models
212,0.9767219564222144,0.905489101196427,0.7878865629291999,0.33845811179623186,0.9187809086838624,0.5478311450493077,0.928510698240689,0.7009292898228722,0.6868909448561411,0.33321277526379856,276models
213,0.9782916018936364,0.9128651939436456,0.7906736898239681,0.3663055187060158,0.9186953831293296,0.5563096302174849,0.928540883730524,0.7067420534126306,0.6885662395419855,0.35119966397678204,276models
214,0.9778438504610834,0.9130584768374224,0.7890587661177938,0.3734323738290121,0.918489115615457,0.5441245321081347,0.9290490061427472,0.7064375112394056,0.6866645536823782,0.35398373590639537,276models
215,0.9784022820230314,0.9177867946404196,0.7905277932897656,0.3752895913624104,0.9191632582217728,0.5445913547160496,0.928083070468026,0.6987424337708603,0.6866444300224882,0.3447165699399084,276models
216,0.977652675692128,0.9097239666085948,0.7884097780863407,0.3422285902776708,0.918021240523014,0.5277774729569604,0.9281384105327236,0.6976035637297696,0.6860809675455675,0.3357180756319725,276models
217,0.9780199324851212,0.9080698231437648,0.7896272595096869,0.3726668957018957,0.9177948493492512,0.5415885351595072,0.9287622439893144,0.6961312259084539,0.6887624452259132,0.3506897502248324,276models
218,0.9779344069305884,0.90695645784437,0.7876148935206846,0.33599109658070664,0.9179809932032338,0.5499500920048741,0.9282692143220088,0.7081351926480912,0.6885561777120405,0.3375240451452685,276models
219,0.9779796851653412,0.9136092805829776,0.7897832178738347,0.3786118167485723,0.9190525780923776,0.5477034519063881,0.9286616256898642,0.7009651159916065,0.6889787745697309,0.349631977550382,276models
220,0.9777331703316884,0.9139723147314928,0.7909302664875661,0.3779281352362125,0.9191682891367452,0.5472991049913492,0.9284352345161014,0.7049485240726876,0.6888831871852534,0.35350504314483094,276models
221,0.9773860371985852,0.9093061229512,0.7892247863118865,0.3795394770789777,0.9189972380276801,0.5526300683714854,0.9282993998118436,0.6988892383334909,0.6878468187009171,0.34306470132722944,276models
222,0.9777885103963858,0.8970545898787132,0.7861458663487129,0.3360291865502225,0.9186501048945772,0.5516928102488476,0.9286163474551116,0.7032985095448347,0.6871324287748213,0.3344352385708236,276models
223,0.9779947779102586,0.9042212813679252,0.7849937868200091,0.33365275910870595,0.9177747256893612,0.5384294408801397,0.9282893379818988,0.7000159762401229,0.6862419568246877,0.3314421135295075,276models
224,0.9782916018936364,0.8957465961046183,0.7896524140845496,0.37511575533924374,0.918559548425072,0.5521280551629099,0.9283949871963214,0.6995290554191299,0.6892001348285213,0.3467930929853155,276models
225,0.978663889601602,0.9101131426674832,0.7888675913488388,0.36956722258124064,0.9188110941736972,0.5534829827665293,0.9294514793405476,0.7067397752578989,0.6881989827489926,0.34932231664345603,276models
226,0.9782412927439114,0.9104411106594674,0.7868703181047537,0.3386532123183477,0.9170049956985676,0.5445796823644292,0.9268655890446796,0.6932757032698217,0.686473378913423,0.33290691750150625,276models
227,0.977612428372348,0.8442457781298105,0.7871168329384065,0.33604734349609977,0.9186400430646322,0.5389669637279807,0.9277711537397306,0.6974521811356847,0.6883448792831952,0.3275550181439726,276models
228,0.9778991905257808,0.9132667879835188,0.7866992669956884,0.3412712836762854,0.9183281263363368,0.5319519524237194,0.9285911928802492,0.7056239077453228,0.6854521031740043,0.3386887013520123,276models
229,0.9779142832706984,0.9081256157427378,0.7872878840474717,0.33657273883555877,0.9182426007818042,0.5370212613537368,0.9278415865493456,0.6978641206634909,0.6850144135713963,0.32146974811230417,276models
230,0.9774765936680904,0.8619234416438236,0.7855773729568195,0.33334651252984165,0.9195556695896284,0.548897454467175,0.9279925139985208,0.7050577762350495,0.6853867012793616,0.3352751664670721,276models
231,0.977713046671798,0.9107705185212714,0.7882286651473304,0.3359200834298125,0.9186601667245222,0.5313255469509511,0.9284754818358816,0.7016186144577483,0.6864281006786704,0.3281437260615849,276models
232,0.9784022820230314,0.9161364809055283,0.7921477479109126,0.3813770803987901,0.9181268897374364,0.5462831277279497,0.92945651025552,0.7082574744964877,0.6866846773422682,0.35788916523124764,276models
233,0.9782714782337464,0.9002967048706991,0.7893958374209518,0.37586567883028454,0.9181067660775464,0.5500031613491189,0.9288276458839568,0.7012218177195221,0.6852810520649391,0.35366261231395923,276models
234,0.9784777457476193,0.905251988849094,0.7866187723561284,0.34217144545519784,0.9181470133973264,0.5448736258587339,0.9281484723626686,0.7000261029511978,0.6862721423145227,0.32765930643772045,276models
235,0.9777432321616332,0.906567284887145,0.7886512620050209,0.37987415292312826,0.9192789692661404,0.5491540924929683,0.9280881013829986,0.7083835360128471,0.685210619255324,0.3527385389953252,276models
236,0.9777532939915784,0.907612185289368,0.787182234833049,0.33285540988415385,0.9187004140443022,0.5467813212386878,0.9283547398765414,0.6940628986322829,0.686453255253533,0.3229846045073211,276models
237,0.977521871902843,0.9111544799561894,0.7897027232342746,0.3801676465732333,0.9194902676949857,0.5514327776362832,0.9284050490262664,0.6973221940983215,0.6894013714274215,0.3541337775958202,276models
238,0.9781758908492688,0.8983556950617974,0.7868401326149186,0.34142582938549304,0.918499177445402,0.5341538738926824,0.9273737114569026,0.6959990177679771,0.6877713549763296,0.3292168882041261,276models
239,0.9770238113205648,0.9054953437239232,0.7896473831695769,0.3730730312336051,0.91897711436779,0.5475379541448939,0.9281384105327236,0.7022022000746609,0.6871022432849863,0.3397076962887912,276models
240,0.9774162226884204,0.8617857952868915,0.7881028922730176,0.3359381347262211,0.9188614033234224,0.5484609803639231,0.9282038124273662,0.6971059597723552,0.6853665776194716,0.33660497688787,276models
241,0.9775369646477604,0.9126851581305656,0.7896524140845496,0.3776445981695397,0.91897711436779,0.5409771473457731,0.9282943688968712,0.7029960600574556,0.6887624452259132,0.3488589099056965,276models
242,0.9781004271246811,0.9148472770781612,0.7900347636224601,0.3786199829938897,0.918489115615457,0.5494981848074502,0.9286666566048368,0.7029139555313871,0.6872229852443263,0.35596374617003906,276models
243,0.977889128695836,0.9101574410622654,0.7903064330309754,0.37498688420847864,0.9184287446357868,0.5504251906791788,0.9286867802647268,0.7075719007443998,0.6869160994310035,0.3512798103850293,276models
244,0.977889128695836,0.8967473296717497,0.7850893742044865,0.33568380254366015,0.9187104758742471,0.550625217789259,0.927982452168576,0.6968090530684923,0.6889787745697309,0.3352786515212164,276models
245,0.9780652107198736,0.909656823196114,0.7911616885763014,0.3704287597358904,0.9187607850239724,0.5529872863116783,0.9282189051722836,0.6996204844278108,0.6888127543756383,0.34872118765020305,276models
246,0.977672799352018,0.8833583421872211,0.7872526676426642,0.3334853871746701,0.9170100266135404,0.5441182601379774,0.9278315247194008,0.6915308302534499,0.6877361385715219,0.327879305805076,276models
247,0.9781809217642412,0.9146121020538956,0.7893404973562542,0.37471227241166466,0.918539424765182,0.5482170743906531,0.928304430726816,0.7050872728136274,0.6873588199485839,0.35480612606786854,276models
248,0.9773206353039428,0.9027403101783577,0.7900548872823501,0.3766658687898115,0.9183734045710892,0.5534386693793152,0.9281283487027786,0.7033702312519418,0.6884505284976179,0.34937474763783655,276models
249,0.9772954807290802,0.9076411734061256,0.7911063485116038,0.38043003980401224,0.9190274235175152,0.5621583040632772,0.9291295007823072,0.7068049806771942,0.6879927152351198,0.3515731006390119,276models
250,0.977471562753118,0.9036210613747496,0.7897630942139446,0.37220260260079546,0.9193292784158656,0.5505888167065838,0.9291546553571698,0.7018591849401931,0.688591394116848,0.3568585136065837,276models
251,0.9783368801283888,0.9173551496879228,0.7874438424116194,0.3706855147681467,0.9186148884897696,0.5517573843265847,0.9287320584994792,0.6968462494087736,0.6883499101981677,0.3481213348594699,276models
252,0.9779444687605334,0.9075722452066456,0.7893103118664193,0.3750579956602636,0.9190324544324876,0.5544950353417389,0.9286616256898642,0.7074586911893975,0.6878568805308621,0.3461866893033059,276models
253,0.978029994315066,0.8959602667055615,0.7887267257296084,0.3768455716538267,0.9183130335914192,0.5583985747239409,0.9286666566048368,0.7115963228754469,0.688928465420006,0.34586093586720945,276models
254,0.9768678529564172,0.9074467997499879,0.7877104809051623,0.3704699424497132,0.9179457767984264,0.5507801636290963,0.9280881013829986,0.7029000587970764,0.6875801802073743,0.3519991333376951,276models
255,0.9779595615054509,0.9035208121081486,0.7862615773930803,0.3334275590791697,0.9184086209758968,0.5440123979246695,0.9281786578525036,0.7012822517922023,0.6867702028968008,0.3294205063386627,276models
256,0.9782513545738564,0.9114830383314034,0.7868501944448637,0.33498980674360784,0.918539424765182,0.5404122865730286,0.9282138742573112,0.6983234283374251,0.683122789541734,0.3320036756363249,276models
257,0.977612428372348,0.9048118764921182,0.7885959219403232,0.3745749619663909,0.9178501894139488,0.549816656305443,0.9277560609948132,0.6968414701390891,0.687288387138969,0.34926728587226125,276models
258,0.9778287577161658,0.9121647993329582,0.7896171976797421,0.37628239964616017,0.9177948493492512,0.5473549033937257,0.9286565947748916,0.6959065479469005,0.6876858294217969,0.343286335396173,276models
259,0.9785029003224816,0.921657182163423,0.790879957337841,0.3706446548024527,0.9185444556801544,0.537803205721131,0.9293257064662348,0.7041474287533487,0.6894416187472016,0.3535485337979447,276models
260,0.9774212536033928,0.8914579805967465,0.7915691926890743,0.3804312800227538,0.9184086209758968,0.5422388365664778,0.928540883730524,0.7078151120638762,0.6869764704106736,0.3476959700669379,276models
261,0.9781708599342962,0.8972025518049127,0.789260002716694,0.38042469729813294,0.9184538992106496,0.5455939141420576,0.9289735424181595,0.7049518929079414,0.6871877688395188,0.3436366765559696,276models
262,0.9780048397402036,0.9140255120668184,0.7910459775319337,0.38343596734513813,0.9190777326672402,0.5342988022049386,0.9294917266603278,0.7085685737885133,0.6899346484145071,0.3559574244196217,276models
263,0.9774413772632828,0.9180469280299894,0.7896171976797421,0.38375602206123144,0.9185142701903196,0.5480902372437445,0.9291596862721424,0.7088501386009419,0.6882140754939101,0.3498245328098196,276models
264,0.9780551488899286,0.9152570760447196,0.7913025541955315,0.3756032480276536,0.9192890310960854,0.5519126009824066,0.928857831373792,0.7081930908997155,0.6865790281278457,0.35138148153085635,276models
265,0.9783821583631416,0.9141923981967804,0.7883041288719179,0.3348397521955251,0.9177093237947186,0.5454204194826625,0.9281384105327236,0.6945787281236114,0.6871475215197388,0.3374597676929327,276models
266,0.978070241634846,0.9140023442592504,0.7895316721252092,0.3782144662670791,0.9187456922790548,0.5379710454403195,0.9282138742573112,0.7000461062559189,0.6874695000779791,0.35553518614086,276models
267,0.9778388195461108,0.9178929232496718,0.789179508077134,0.37787462244820025,0.9184086209758968,0.5502477239841861,0.9286213783700842,0.7062261350122659,0.6893812477675315,0.3523665893426296,276models
268,0.9777734176514684,0.8979405302333028,0.7885757982804332,0.37877330228650136,0.9192689074361954,0.5438963374399223,0.9287069039246167,0.7040517821287305,0.6878770041907522,0.3471912618014629,276models
269,0.9783016637235814,0.9105254264296544,0.788761942134416,0.3730875061186933,0.9182426007818042,0.5541287484659837,0.9287069039246167,0.7025913794411919,0.6879172515105322,0.3468782923269914,276models
270,0.9779545305904784,0.9121203967268896,0.7911516267463563,0.38290168895635296,0.9182023534620242,0.5567098972308997,0.9283949871963214,0.6969642479697503,0.6886064868617655,0.3469516733234591,276models
271,0.9778991905257808,0.9066067666621568,0.7902360002213603,0.37412118314447257,0.9181570752272716,0.5502102170710995,0.9282088433423388,0.7013969390711057,0.6882845083035252,0.3523815230603863,276models
272,0.9779947779102586,0.9088244110307052,0.7897027232342746,0.37932944314642064,0.918599795744852,0.5559194797442667,0.9286716875198092,0.7065862873758653,0.6869915631555911,0.34945128205228665,276models
273,0.9776375829472106,0.9117342917097596,0.7895367030401819,0.3745409297931551,0.9186249503197148,0.5572912291887436,0.9287169657545618,0.7091381373636628,0.6880027770650649,0.3512321250718469,276models
274,0.9777633558215232,0.9073298541930068,0.7883494071066705,0.37399056275213266,0.9181470133973264,0.5487924335527575,0.928777336734232,0.7024316568062724,0.6887624452259132,0.35078051847514985,276models
275,0.97713449144996,0.9101788380734032,0.7896524140845496,0.3877118599673312,0.9179004985636736,0.5478615784082622,0.9278415865493456,0.6982670423810373,0.6859501637562824,0.3508403083275651,276models
