seed,Beh_Mic,Beh_Mac,His_Mic,His_Mac,Lat_Mic,Lat_Mac,Site_Mic,Site_Mac,Subs_Mic,Subs_Mac,model
0,0.97920219750366,0.9172783199668572,0.7976415070608892,0.37698270573559595,0.9212963661701152,0.5534102486225215,0.9323845027695188,0.7153695376233578,0.6991361918992207,0.35686419747096004,agg
